,class_labels,image_name,bar_stool,bookcase,chandelier,dining_chair,market_umbrella,night_stands,ottoman,sconces,table_lamp,vases,location
1551,dining_chair,2209ad43-f27d-4252-b4e0-2f58580bf690.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/2209ad43-f27d-4252-b4e0-2f58580bf690.jpg
1552,dining_chair,fb871171-1229-451f-9f0a-5947a8d7556f.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/fb871171-1229-451f-9f0a-5947a8d7556f.jpg
1553,dining_chair,75fde5a1-8e08-45a9-aaa2-1f56efd96149.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/75fde5a1-8e08-45a9-aaa2-1f56efd96149.jpg
1554,dining_chair,4993865c-4fc5-4941-abe5-10a103c05985.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/4993865c-4fc5-4941-abe5-10a103c05985.jpg
1555,dining_chair,cee5e88d-c862-4186-8bae-e81b923d2b33.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/cee5e88d-c862-4186-8bae-e81b923d2b33.jpg
1556,dining_chair,98fc29b0-6c0e-4355-a3be-d00a2267382a.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/98fc29b0-6c0e-4355-a3be-d00a2267382a.jpg
1557,dining_chair,49566d95-8f06-401f-8339-4ea195322a0d.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/49566d95-8f06-401f-8339-4ea195322a0d.jpg
1558,dining_chair,7678ac53-2720-4eb9-98ee-cc32d8ea2745.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/7678ac53-2720-4eb9-98ee-cc32d8ea2745.jpg
1559,dining_chair,b8564636-a9fb-4982-89c5-20100dc1b02e.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/b8564636-a9fb-4982-89c5-20100dc1b02e.jpg
1560,dining_chair,3b56cfc5-1f3b-4fac-b3e0-3088f56af861.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/3b56cfc5-1f3b-4fac-b3e0-3088f56af861.jpg
1562,dining_chair,92cee530-c985-4525-a149-7d35a129f1ff.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/92cee530-c985-4525-a149-7d35a129f1ff.jpg
1563,dining_chair,099eaa32-acd1-4f04-9d30-2cd6b8a8c837.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/099eaa32-acd1-4f04-9d30-2cd6b8a8c837.jpg
1564,dining_chair,3cfd0d07-9f9a-422c-aa2e-ce68e184555f.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/3cfd0d07-9f9a-422c-aa2e-ce68e184555f.jpg
1565,dining_chair,7cce27c4-6999-4d53-ba89-a000b6ce3fdf.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/7cce27c4-6999-4d53-ba89-a000b6ce3fdf.jpg
1567,dining_chair,fa808946-dfd1-45a8-ba09-00bb0f90b9a3.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/fa808946-dfd1-45a8-ba09-00bb0f90b9a3.jpg
1568,dining_chair,d962b551-3910-4e78-9976-2f0896fd6fc8.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/d962b551-3910-4e78-9976-2f0896fd6fc8.jpg
1569,dining_chair,b49575f4-7c04-430b-aa8f-705a0e059d7a.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/b49575f4-7c04-430b-aa8f-705a0e059d7a.jpg
1570,dining_chair,60b6daf3-7d8f-487b-90a1-fe7db1128135.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/60b6daf3-7d8f-487b-90a1-fe7db1128135.jpg
1573,dining_chair,fa63f9ca-dc52-4331-8beb-f1fa37800ba5.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/fa63f9ca-dc52-4331-8beb-f1fa37800ba5.jpg
1575,dining_chair,f05da451-f16d-4408-9046-ae550cffdc72.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/f05da451-f16d-4408-9046-ae550cffdc72.jpg
1576,dining_chair,43aa3aff-5462-4bf5-85fe-7b5135d7e2d5.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/43aa3aff-5462-4bf5-85fe-7b5135d7e2d5.jpg
1578,dining_chair,6cdd0330-85b1-4464-98df-fa805537d768.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/6cdd0330-85b1-4464-98df-fa805537d768.jpg
1579,dining_chair,99235b75-1ad7-4e2a-8fe9-29205b28d305.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/99235b75-1ad7-4e2a-8fe9-29205b28d305.jpg
1580,dining_chair,1fe5c9f2-6d4b-46c7-9a13-965f296ef883.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/1fe5c9f2-6d4b-46c7-9a13-965f296ef883.jpg
1581,dining_chair,e7dd2eaa-a3a9-46ca-a0df-d7ed3759e010.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/e7dd2eaa-a3a9-46ca-a0df-d7ed3759e010.jpg
1582,dining_chair,82c485aa-36bc-4826-8978-709f531c6914.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/82c485aa-36bc-4826-8978-709f531c6914.jpg
1583,dining_chair,08ebf520-7b6d-4244-a203-7add7fe43c01.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/08ebf520-7b6d-4244-a203-7add7fe43c01.jpg
1584,dining_chair,3c4a3ccb-2bcd-44e3-ae16-56b2aa47a96c.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/3c4a3ccb-2bcd-44e3-ae16-56b2aa47a96c.jpg
1585,dining_chair,ffc79da0-f904-46f9-a785-4a0b4b0cfcbd.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/ffc79da0-f904-46f9-a785-4a0b4b0cfcbd.jpg
1586,dining_chair,697eb3a2-9c9e-41fe-b8f2-5b2d1d4481f4.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/697eb3a2-9c9e-41fe-b8f2-5b2d1d4481f4.jpg
1587,dining_chair,ba033da7-a2cd-459e-9a40-f7eecf0e7a5e.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/ba033da7-a2cd-459e-9a40-f7eecf0e7a5e.jpg
1588,dining_chair,0565e23b-7845-4631-9d5f-4343fa15d846.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/0565e23b-7845-4631-9d5f-4343fa15d846.jpg
1589,dining_chair,1fba9fdb-e711-493f-8ea6-6b0a1483192f.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/1fba9fdb-e711-493f-8ea6-6b0a1483192f.jpg
1590,dining_chair,ccd91150-3eef-4e0f-8b95-bbbac82c9b5d.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/ccd91150-3eef-4e0f-8b95-bbbac82c9b5d.jpg
1591,dining_chair,b9ddc343-f197-4020-9238-b39f4fe38320.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/b9ddc343-f197-4020-9238-b39f4fe38320.jpg
1592,dining_chair,6f2465b9-c47d-4add-bad4-c34d1e1a1365.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/6f2465b9-c47d-4add-bad4-c34d1e1a1365.jpg
1593,dining_chair,55fc99ab-85e1-47d3-aed5-757676ec700c.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/55fc99ab-85e1-47d3-aed5-757676ec700c.jpg
1594,dining_chair,c1191fac-0d32-45c5-a24a-6f7f5c41df2e.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/c1191fac-0d32-45c5-a24a-6f7f5c41df2e.jpg
1597,dining_chair,3cbae7c1-4666-4586-bdf8-3a2f24e38ddd.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/3cbae7c1-4666-4586-bdf8-3a2f24e38ddd.jpg
1598,dining_chair,894b5a5d-e146-467d-9725-5036f15eae42.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/894b5a5d-e146-467d-9725-5036f15eae42.jpg
1600,dining_chair,44af82a0-4541-4a55-b9cb-06d340c9a38c.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/44af82a0-4541-4a55-b9cb-06d340c9a38c.jpg
1601,dining_chair,efc1c3cd-f822-4196-a0a4-d7f60aab4cd3.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/efc1c3cd-f822-4196-a0a4-d7f60aab4cd3.jpg
1602,dining_chair,2647d51a-13ca-4623-ab55-79bfee4495bd.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/2647d51a-13ca-4623-ab55-79bfee4495bd.jpg
1603,dining_chair,adae7453-96e2-4c73-86cc-40d60110eb6a.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/adae7453-96e2-4c73-86cc-40d60110eb6a.jpg
1604,dining_chair,586d4494-fdb4-4ac0-a063-6f33d80b8d3e.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/586d4494-fdb4-4ac0-a063-6f33d80b8d3e.jpg
1605,dining_chair,3aeb1997-59bb-4643-8454-207e0c7c20e7.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/3aeb1997-59bb-4643-8454-207e0c7c20e7.jpg
1606,dining_chair,c921bbb1-032c-4cf6-8d78-c6bf4d09a125.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/c921bbb1-032c-4cf6-8d78-c6bf4d09a125.jpg
1607,dining_chair,12fcdbec-2e6c-4d07-acf9-37aa75ca2abe.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/12fcdbec-2e6c-4d07-acf9-37aa75ca2abe.jpg
1608,dining_chair,635e350e-470d-4887-8a0e-050a6fa6de28.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/635e350e-470d-4887-8a0e-050a6fa6de28.jpg
1609,dining_chair,42bf5905-31cc-4ad8-8ccb-23816c5e7802.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/42bf5905-31cc-4ad8-8ccb-23816c5e7802.jpg
1610,dining_chair,2c58a223-ccd6-4dc6-b436-dc6f2d8bff09.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/2c58a223-ccd6-4dc6-b436-dc6f2d8bff09.jpg
1611,dining_chair,28dba1a6-f562-4849-8c17-87932b8fa657.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/28dba1a6-f562-4849-8c17-87932b8fa657.jpg
1612,dining_chair,8e704377-7bf8-49fd-a062-b28e642a9865.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/8e704377-7bf8-49fd-a062-b28e642a9865.jpg
1613,dining_chair,0dae42ca-df09-4bb2-a547-90ab1442b55f.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/0dae42ca-df09-4bb2-a547-90ab1442b55f.jpg
1614,dining_chair,99d84ee4-5e6e-4838-9f4c-963f6c1f6828.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/99d84ee4-5e6e-4838-9f4c-963f6c1f6828.jpg
1615,dining_chair,a848f93c-13c3-426c-9015-2bdff1561f2f.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/a848f93c-13c3-426c-9015-2bdff1561f2f.jpg
1616,dining_chair,dac1ee00-d58c-411c-8331-7b082dd6c0a8.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/dac1ee00-d58c-411c-8331-7b082dd6c0a8.jpg
1618,dining_chair,334b7a14-e32f-4ea9-a49d-a5ef006fc10d.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/334b7a14-e32f-4ea9-a49d-a5ef006fc10d.jpg
1619,dining_chair,88b8eac6-f5bd-4a54-9fe2-0ecb13504067.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/88b8eac6-f5bd-4a54-9fe2-0ecb13504067.jpg
1620,dining_chair,568ec859-3329-4445-a846-4af71b92b1b8.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/568ec859-3329-4445-a846-4af71b92b1b8.jpg
1621,dining_chair,bdbd6ff3-096d-42e6-a38b-493c28b17f14.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/bdbd6ff3-096d-42e6-a38b-493c28b17f14.jpg
1622,dining_chair,6a0ce720-032a-4276-9de3-439d6d973fa7.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/6a0ce720-032a-4276-9de3-439d6d973fa7.jpg
1624,dining_chair,a166bfb1-9b5d-4bbb-b2a1-d4ac19e2d62c.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/a166bfb1-9b5d-4bbb-b2a1-d4ac19e2d62c.jpg
1625,dining_chair,0b633c63-67f6-4414-84ad-9f64ce393884.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/0b633c63-67f6-4414-84ad-9f64ce393884.jpg
1626,dining_chair,26b8d401-dcfc-4451-9078-704b7533cf71.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/26b8d401-dcfc-4451-9078-704b7533cf71.jpg
1627,dining_chair,48a5cd07-703f-4812-a248-96c0626fe7a0.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/48a5cd07-703f-4812-a248-96c0626fe7a0.jpg
1628,dining_chair,ee3497ac-4751-4045-bba5-f8fad7b7f3ab.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/ee3497ac-4751-4045-bba5-f8fad7b7f3ab.jpg
1629,dining_chair,a862ad67-1c71-4cee-88d8-fa66e817fa93.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/a862ad67-1c71-4cee-88d8-fa66e817fa93.jpg
1630,dining_chair,39e59f29-be9d-4c6f-b5a4-70b50f84457f.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/39e59f29-be9d-4c6f-b5a4-70b50f84457f.jpg
1632,dining_chair,de49991f-ce59-40d1-bf96-3afba6598281.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/de49991f-ce59-40d1-bf96-3afba6598281.jpg
1633,dining_chair,ae5770ea-5ec6-4878-b491-f3ce48b1f961.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/ae5770ea-5ec6-4878-b491-f3ce48b1f961.jpg
1634,dining_chair,9d6ba92c-847a-4e71-aec5-f63e59f6a4da.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/9d6ba92c-847a-4e71-aec5-f63e59f6a4da.jpg
1635,dining_chair,5ddd3f8e-d54e-413e-8bb7-bfa679f8dd65.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/5ddd3f8e-d54e-413e-8bb7-bfa679f8dd65.jpg
1636,dining_chair,8e8d97d8-16be-4698-8acf-5d0dcd6f661a.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/8e8d97d8-16be-4698-8acf-5d0dcd6f661a.jpg
1637,dining_chair,1d326f34-a83a-40ef-b8f5-9e617b10396e.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/1d326f34-a83a-40ef-b8f5-9e617b10396e.jpg
1640,dining_chair,a8d9c87d-d2f9-4181-b36b-57686a64b053.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/a8d9c87d-d2f9-4181-b36b-57686a64b053.jpg
1641,dining_chair,00a4edd9-1906-4c50-8382-63226791a0c7.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/00a4edd9-1906-4c50-8382-63226791a0c7.jpg
1642,dining_chair,f7f67b33-336a-4e92-9fe3-4e6ed478ccb8.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/f7f67b33-336a-4e92-9fe3-4e6ed478ccb8.jpg
1644,dining_chair,a87e9b2a-f1a2-4a13-9d42-ada4a5889c3c.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/a87e9b2a-f1a2-4a13-9d42-ada4a5889c3c.jpg
1646,dining_chair,8085910f-239a-4337-ac8b-92ba665748d3.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/8085910f-239a-4337-ac8b-92ba665748d3.jpg
1647,dining_chair,81b9f7ae-7296-48bd-8b81-1917dde5ebea.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/81b9f7ae-7296-48bd-8b81-1917dde5ebea.jpg
1648,dining_chair,3340e038-1cb9-4f54-93bd-38b0eead1f1e.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/3340e038-1cb9-4f54-93bd-38b0eead1f1e.jpg
1650,dining_chair,67f1d5d1-dd88-4fb2-9b75-dcf404c5ef45.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/67f1d5d1-dd88-4fb2-9b75-dcf404c5ef45.jpg
1652,dining_chair,7b3f0f58-ba2b-46c8-8e94-f44258369f3c.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/7b3f0f58-ba2b-46c8-8e94-f44258369f3c.jpg
1653,dining_chair,ce55ed21-d46a-454e-bce3-338e0a85e038.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/ce55ed21-d46a-454e-bce3-338e0a85e038.jpg
1655,dining_chair,2bf61f16-62dc-4b98-a123-030b1078631d.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/2bf61f16-62dc-4b98-a123-030b1078631d.jpg
1656,dining_chair,2f42750d-28a3-49f2-9c88-6bb4cf180178.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/2f42750d-28a3-49f2-9c88-6bb4cf180178.jpg
1657,dining_chair,69af017d-7608-4b03-8f28-977638f6ae9c.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/69af017d-7608-4b03-8f28-977638f6ae9c.jpg
1658,dining_chair,84ea4810-abf5-415f-8caa-4b7ad03ffb4f.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/84ea4810-abf5-415f-8caa-4b7ad03ffb4f.jpg
1659,dining_chair,8f01baec-5d55-4828-bc6a-c31978844258.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/8f01baec-5d55-4828-bc6a-c31978844258.jpg
1661,dining_chair,2e39622b-6db9-43b7-baf9-468790be3591.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/2e39622b-6db9-43b7-baf9-468790be3591.jpg
1662,dining_chair,b40ed319-bf91-4a8a-88d7-f410081f335c.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/b40ed319-bf91-4a8a-88d7-f410081f335c.jpg
1663,dining_chair,b13c1efe-8053-4654-abd4-83e50e0a8272.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/b13c1efe-8053-4654-abd4-83e50e0a8272.jpg
1664,dining_chair,d34b1c85-b1c5-48ad-980b-e269103a7a95.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/d34b1c85-b1c5-48ad-980b-e269103a7a95.jpg
1665,dining_chair,73563bb5-6c3e-4696-870b-d6e9d9aff10c.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/73563bb5-6c3e-4696-870b-d6e9d9aff10c.jpg
1666,dining_chair,c8cb08a4-a991-477a-bd22-1cb1eda5c8f5.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/c8cb08a4-a991-477a-bd22-1cb1eda5c8f5.jpg
1667,dining_chair,d094723b-3838-4e79-8a0c-e34bcf032efc.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/d094723b-3838-4e79-8a0c-e34bcf032efc.jpg
1668,dining_chair,e71aa228-c436-4b48-8293-3249bb6acdd7.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/e71aa228-c436-4b48-8293-3249bb6acdd7.jpg
1670,dining_chair,6e34104c-6a51-4de5-a959-abc12f3e3c1e.jpg,0,0,0,1,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/dining_chair/6e34104c-6a51-4de5-a959-abc12f3e3c1e.jpg
